timestamped_line
[02:36:07] [02:36:07] 7.466 | 28673 | 29135 | 42 | 25714
[02:36:07] [02:36:07] 7.478 | 29070 | 30936 | 51 | 25613
[02:36:07] [02:36:07] 7.489 | 31918 | 31731 | 57 | 24742
[02:36:07] [02:36:07] 7.502 | 30185 | 31437 | 40 | 25112
[02:36:07] [02:36:07] 7.513 | 31142 | 29351 | 48 | 25676
[02:36:07] [02:36:07] 7.526 | 30352 | 29787 | 40 | 25101
[02:36:07] [02:36:07] 7.539 | 30997 | 28499 | 44 | 25704
[02:36:07] [02:36:07] 7.551 | 30914 | 30570 | 47 | 25744
[02:36:07] [02:36:07] 7.564 | 29849 | 30453 | 44 | 24919
[02:36:07] [02:36:07] 7.576 | 31025 | 31278 | 44 | 24918
[02:36:07] [02:36:07] 7.589 | 31130 | 29864 | 42 | 24900
[02:36:07] [02:36:07] 7.601 | 31116 | 31726 | 52 | 24194
[02:36:07] [02:36:07] 7.614 | 30619 | 31213 | 52 | 24596
[02:36:07] [02:36:07] 7.627 | 28798 | 31431 | 44 | 25435
[02:36:07] [02:36:07] 7.639 | 28487 | 31562 | 52 | 24052
[02:36:07] [02:36:07] 7.671 | 28238 | 31088 | 59 | 24235
[02:36:07] [02:36:07] 7.69 | 31039 | 29551 | 59 | 25797
[02:36:07] [02:36:07] 7.701 | 29734 | 28311 | 50 | 24144
[02:36:07] [02:36:07] 7.713 | 28322 | 30578 | 52 | 24791
[02:36:07] [02:36:07] 7.726 | 30679 | 30729 | 57 | 25237
[02:36:07] [02:36:07] 7.739 | 28230 | 30266 | 54 | 25363
[02:36:07] [02:36:07] 7.752 | 31258 | 31728 | 57 | 25609
[02:36:07] [02:36:07] 7.764 | 30642 | 28111 | 56 | 25960
[02:36:07] [02:36:07] 7.777 | 30841 | 28619 | 41 | 25933
[02:36:07] [02:36:07] 7.789 | 28124 | 31501 | 46 | 25411
[02:36:07] [02:36:07] 7.802 | 31056 | 30289 | 49 | 25606
[02:36:07] [02:36:07] 7.814 | 30037 | 29551 | 46 | 25528
[02:36:07] [02:36:07] 7.827 | 31451 | 31942 | 45 | 25167
[02:36:07] [02:36:07] 7.84 | 29818 | 31031 | 46 | 25779
[02:36:07] [02:36:07] 7.852 | 29046 | 28191 | 43 | 25387
[02:36:07] [02:36:07] 7.865 | 30652 | 28114 | 56 | 25571
[02:36:07] [02:36:07] 7.876 | 29677 | 30450 | 46 | 24927
[02:36:07] [02:36:07] 7.888 | 31088 | 28512 | 44 | 25161
[02:36:07] [02:36:07] 7.901 | 30461 | 31820 | 59 | 25546
[02:36:07] [02:36:07] 7.913 | 31570 | 31496 | 60 | 24551
[02:36:07] [02:36:07] 7.925 | 30613 | 30703 | 51 | 24378
[02:36:07] [02:36:07] 7.938 | 28726 | 29408 | 57 | 24559
[02:36:07] [02:36:07] 7.95 | 29895 | 28772 | 57 | 25011
[02:36:07] [02:36:07] 7.963 | 30304 | 28659 | 60 | 25731
[02:36:07] [02:36:07] 7.976 | 29412 | 29866 | 42 | 24306
[02:36:07] [02:36:07] 7.987 | 30305 | 28718 | 56 | 25150
[02:36:07] [02:36:07] 7.998 | 31519 | 30542 | 56 | 25785
[02:36:08] [02:36:08] 8.011 | 28098 | 29584 | 48 | 25065
[02:36:08] [02:36:08] 8.023 | 28374 | 30370 | 54 | 25500
[02:36:08] [02:36:08] 8.034 | 31057 | 31586 | 54 | 24244
[02:36:08] [02:36:08] 8.046 | 31415 | 31353 | 47 | 24748
[02:36:08] [02:36:08] 8.059 | 30660 | 29466 | 59 | 24154
[02:36:08] [02:36:08] 8.069 | 30917 | 30236 | 45 | 24732
[02:36:08] [02:36:08] 8.082 | 29554 | 29126 | 51 | 24034
[02:36:08] [02:36:08] 8.094 | 31813 | 31726 | 53 | 25342
[02:36:08] [02:36:08] 8.107 | 29928 | 30852 | 59 | 25273
[02:36:08] [02:36:08] 8.119 | 31950 | 29891 | 47 | 25472
[02:36:08] [02:36:08] 8.131 | 28027 | 28351 | 52 | 24335
[02:36:08] [02:36:08] 8.146 | 31793 | 29609 | 49 | 25075
[02:36:08] [02:36:08] 8.157 | 29839 | 28676 | 60 | 25349
[02:36:08] [02:36:08] 8.169 | 28023 | 28329 | 41 | 25621
[02:36:08] [02:36:08] 8.182 | 31187 | 28766 | 59 | 25324
[02:36:08] [02:36:08] 8.209 | 31009 | 29127 | 58 | 25810
[02:36:08] [02:36:08] 8.225 | 29766 | 29376 | 42 | 25275
[02:36:08] [02:36:08] 8.238 | 29745 | 30638 | 60 | 24348
[02:36:08] [02:36:08] 8.266 | 29350 | 30813 | 54 | 24804
[02:36:08] [02:36:08] 8.278 | 31449 | 30814 | 42 | 25299
[02:36:08] [02:36:08] 8.291 | 28063 | 29142 | 57 | 25684
[02:36:08] [02:36:08] 8.305 | 31096 | 29367 | 49 | 25226
[02:36:08] [02:36:08] 8.318 | 31646 | 30109 | 43 | 25244
[02:36:08] [02:36:08] 8.328 | 29699 | 30787 | 46 | 24124
[02:36:08] [02:36:08] 8.341 | 28607 | 29787 | 40 | 25372
[02:36:08] [02:36:08] 8.354 | 30200 | 29975 | 52 | 24839
[02:36:08] [02:36:08] 8.364 | 31786 | 31216 | 47 | 25499
[02:36:08] [02:36:08] 8.375 | 29339 | 29618 | 51 | 24013
[02:36:08] [02:36:08] 8.387 | 29059 | 28276 | 45 | 24378
[02:36:08] [02:36:08] 8.399 | 29579 | 30298 | 60 | 24666
[02:36:08] [02:36:08] 8.412 | 28995 | 31832 | 45 | 24069
[02:36:08] [02:36:08] 8.423 | 28838 | 31897 | 56 | 24316
[02:36:08] [02:36:08] 8.435 | 28314 | 31077 | 48 | 24630
[02:36:08] [02:36:08] 8.448 | 31748 | 28664 | 46 | 25909
[02:36:08] [02:36:08] 8.46 | 31049 | 28083 | 59 | 25074
[02:36:08] [02:36:08] 8.472 | 31538 | 31273 | 45 | 25663
[02:36:08] [02:36:08] 8.483 | 28042 | 30875 | 57 | 24942
[02:36:08] [02:36:08] 8.495 | 28198 | 29720 | 59 | 25745
[02:36:08] [02:36:08] 8.508 | 29076 | 31809 | 50 | 25093
[02:36:08] [02:36:08] 8.521 | 28636 | 31681 | 53 | 25333
[02:36:08] [02:36:08] 8.533 | 29314 | 29823 | 50 | 24885
[02:36:08] [02:36:08] 8.546 | 29554 | 30309 | 53 | 24008
[02:36:08] [02:36:08] 8.557 | 29528 | 31311 | 58 | 25991
[02:36:08] [02:36:08] 8.569 | 28107 | 30498 | 56 | 25581
[02:36:08] [02:36:08] 8.582 | 30559 | 29472 | 43 | 25161
[02:36:08] [02:36:08] 8.593 | 29661 | 29489 | 60 | 25698
[02:36:08] [02:36:08] 8.606 | 30528 | 31107 | 43 | 24450
[02:36:08] [02:36:08] 8.618 | 31876 | 29782 | 41 | 25117
[02:36:08] [02:36:08] 8.63 | 31865 | 30314 | 42 | 24559
[02:36:08] [02:36:08] 8.642 | 29850 | 31314 | 56 | 25263
[02:36:08] [02:36:08] 8.653 | 31416 | 28313 | 55 | 24283
[02:36:08] [02:36:08] 8.664 | 29165 | 31293 | 44 | 24089
[02:36:08] [02:36:08] 8.675 | 31795 | 31112 | 51 | 25416
[02:36:08] [02:36:08] 8.688 | 29332 | 30274 | 54 | 25260
[02:36:08] [02:36:08] 8.7 | 29814 | 31397 | 55 | 25980
[02:36:08] [02:36:08] 8.713 | 29451 | 31527 | 43 | 25494
[02:36:08] [02:36:08] 8.725 | 29070 | 30155 | 58 | 24097
[02:36:08] [02:36:08] 8.738 | 29207 | 31025 | 51 | 24729
[02:36:08] [02:36:08] 8.751 | 31171 | 30536 | 50 | 25102
[02:36:08] [02:36:08] 8.763 | 29186 | 28720 | 46 | 24635
[02:36:08] [02:36:08] 8.774 | 28787 | 28187 | 45 | 24620
[02:36:08] [02:36:08] 8.787 | 31989 | 28450 | 52 | 25017
[02:36:08] [02:36:08] 8.798 | 30737 | 29292 | 55 | 24453
[02:36:08] [02:36:08] 8.811 | 29951 | 30838 | 43 | 24065
[02:36:08] [02:36:08] 8.823 | 28537 | 30080 | 43 | 24291
[02:36:08] [02:36:08] 8.836 | 31577 | 31476 | 41 | 24371
[02:36:08] [02:36:08] 8.848 | 31483 | 28451 | 43 | 24624
[02:36:08] [02:36:08] 8.861 | 29869 | 30785 | 40 | 24892
[02:36:08] [02:36:08] 8.873 | 28625 | 29393 | 58 | 24247
[02:36:08] [02:36:08] 8.885 | 30537 | 28197 | 54 | 24104
[02:36:08] [02:36:08] 8.898 | 31813 | 29112 | 52 | 25993
[02:36:08] [02:36:08] 8.911 | 31757 | 28548 | 43 | 25748
[02:36:08] [02:36:08] 8.923 | 29637 | 29941 | 52 | 24750
[02:36:08] [02:36:08] 8.935 | 30669 | 31967 | 43 | 25918
[02:36:08] [02:36:08] 8.948 | 29459 | 28576 | 52 | 24880
[02:36:08] [02:36:08] 8.961 | 30596 | 30896 | 47 | 25557
[02:36:08] [02:36:08] 8.973 | 28849 | 29366 | 48 | 25805
[02:36:08] [02:36:08] 8.985 | 30339 | 29399 | 47 | 25634
[02:36:08] [02:36:08] 8.998 | 31534 | 31070 | 43 | 24036
[02:36:09] [02:36:09] 9.011 | 28597 | 31348 | 44 | 24250
[02:36:09] [02:36:09] 9.023 | 28251 | 29139 | 42 | 25492
[02:36:09] [02:36:09] 9.036 | 28095 | 28001 | 59 | 25691
[02:36:09] [02:36:09] 9.048 | 28632 | 28097 | 50 | 24823
[02:36:09] [02:36:09] 9.061 | 31591 | 29843 | 59 | 24872
[02:36:09] [02:36:09] 9.073 | 30866 | 29269 | 51 | 24537
[02:36:09] [02:36:09] 9.084 | 31611 | 31387 | 56 | 25825
[02:36:09] [02:36:09] 9.097 | 29230 | 31668 | 59 | 25573
[02:36:09] [02:36:09] 9.108 | 31500 | 30817 | 41 | 25991
[02:36:09] [02:36:09] 9.12 | 28458 | 29634 | 43 | 24172
[02:36:09] [02:36:09] 9.132 | 31474 | 29739 | 57 | 24284
[02:36:09] [02:36:09] 9.143 | 29309 | 30023 | 59 | 24682
[02:36:09] [02:36:09] 9.154 | 29372 | 29197 | 42 | 25474
[02:36:09] [02:36:09] 9.167 | 31148 | 28653 | 44 | 25013
[02:36:09] [02:36:09] 9.179 | 29136 | 31062 | 49 | 25038
[02:36:09] [02:36:09] 9.191 | 29762 | 31371 | 43 | 24515
[02:36:09] [02:36:09] 9.202 | 28968 | 29980 | 48 | 24454
[02:36:09] [02:36:09] 9.214 | 30080 | 28865 | 52 | 24660
[02:36:09] [02:36:09] 9.226 | 29669 | 29526 | 59 | 24131
[02:36:09] [02:36:09] 9.239 | 31551 | 29000 | 56 | 25524
[02:36:09] [02:36:09] 9.251 | 28016 | 29211 | 50 | 24505
[02:36:09] [02:36:09] 9.264 | 31266 | 29097 | 56 | 25486
[02:36:09] [02:36:09] 9.276 | 28601 | 30525 | 47 | 24820
[02:36:09] [02:36:09] 9.289 | 30267 | 31450 | 47 | 25828
[02:36:09] [02:36:09] 9.302 | 28123 | 29595 | 60 | 25010
[02:36:09] [02:36:09] 9.314 | 31681 | 29818 | 48 | 25491
[02:36:09] [02:36:09] 9.327 | 31444 | 29531 | 52 | 25487
[02:36:09] [02:36:09] 9.339 | 28197 | 31100 | 57 | 24633
[02:36:09] [02:36:09] 9.352 | 29152 | 31522 | 44 | 24543
[02:36:09] [02:36:09] 9.363 | 29109 | 30121 | 60 | 24047
[02:36:09] [02:36:09] 9.374 | 28573 | 31041 | 47 | 25629
[02:36:09] [02:36:09] 9.386 | 30753 | 30830 | 53 | 24733
[02:36:09] [02:36:09] 9.398 | 29746 | 30881 | 53 | 24888
[02:36:09] [02:36:09] 9.411 | 28818 | 31627 | 57 | 25358
[02:36:09] [02:36:09] 9.422 | 28392 | 31448 | 46 | 24570
[02:36:09] [02:36:09] 9.435 | 31303 | 29674 | 58 | 24039
[02:36:09] [02:36:09] 9.447 | 29772 | 28492 | 58 | 25718
[02:36:09] [02:36:09] 9.46 | 29446 | 29596 | 54 | 25126
[02:36:09] [02:36:09] 9.473 | 30733 | 28274 | 48 | 24375
[02:36:09] [02:36:09] 9.485 | 31703 | 29578 | 43 | 24133
[02:36:09] [02:36:09] 9.497 | 28302 | 29417 | 54 | 25236
[02:36:09] [02:36:09] 9.51 | 28398 | 28731 | 50 | 25012
[02:36:09] [02:36:09] 9.523 | 31523 | 30968 | 41 | 25055
[02:36:09] [02:36:09] 9.537 | 28726 | 31727 | 49 | 24509
[02:36:09] [02:36:09] 9.549 | 29766 | 30174 | 49 | 25979
[02:36:09] [02:36:09] 9.562 | 31011 | 29132 | 51 | 24118
[02:36:09] [02:36:09] 9.574 | 31373 | 31646 | 48 | 25883
[02:36:09] [02:36:09] 9.587 | 31727 | 30975 | 51 | 24129
[02:36:09] [02:36:09] 9.6 | 30022 | 30536 | 42 | 24985
[02:36:09] [02:36:09] 9.612 | 28474 | 28936 | 55 | 25493
[02:36:09] [02:36:09] 9.625 | 30484 | 31365 | 55 | 25692
[02:36:09] [02:36:09] 9.637 | 31136 | 29958 | 45 | 24463
[02:36:09] [02:36:09] 9.65 | 28289 | 29850 | 41 | 24494
[02:36:09] [02:36:09] 9.662 | 30865 | 30358 | 43 | 24074
[02:36:09] [02:36:09] 9.674 | 29003 | 30457 | 49 | 24498
[02:36:09] [02:36:09] 9.687 | 29305 | 29749 | 56 | 24058
[02:36:09] [02:36:09] 9.699 | 29450 | 31993 | 42 | 25510
[02:36:09] [02:36:09] 9.711 | 29578 | 29920 | 40 | 25952
[02:36:09] [02:36:09] 9.723 | 28705 | 30634 | 43 | 25181
[02:36:09] [02:36:09] 9.735 | 30902 | 31990 | 51 | 24434
[02:36:09] [02:36:09] 9.748 | 29700 | 30527 | 42 | 25760
[02:36:09] [02:36:09] 9.76 | 28261 | 29024 | 46 | 24439
[02:36:09] [02:36:09] 9.773 | 31830 | 30759 | 56 | 24124
[02:36:09] [02:36:09] 9.784 | 29227 | 30729 | 58 | 24422
[02:36:09] [02:36:09] 9.797 | 28340 | 30376 | 57 | 24600
[02:36:09] [02:36:09] 9.809 | 29273 | 31347 | 43 | 24897
[02:36:09] [02:36:09] 9.822 | 28008 | 29784 | 57 | 24691
[02:36:09] [02:36:09] 9.834 | 30670 | 31742 | 40 | 24554
[02:36:09] [02:36:09] 9.847 | 30035 | 30188 | 42 | 25722
[02:36:09] [02:36:09] 9.859 | 29677 | 29357 | 46 | 25650
[02:36:09] [02:36:09] 9.872 | 29505 | 29478 | 40 | 24995
[02:36:09] [02:36:09] 9.883 | 28688 | 30267 | 42 | 25198
[02:36:09] [02:36:09] 9.896 | 30784 | 29846 | 52 | 25822
[02:36:09] [02:36:09] 9.908 | 30881 | 30648 | 51 | 25778
[02:36:09] [02:36:09] 9.921 | 29835 | 31056 | 47 | 25702
[02:36:09] [02:36:09] 9.932 | 28425 | 31274 | 50 | 25659
[02:36:09] [02:36:09] 9.945 | 31238 | 30034 | 48 | 25626
[02:36:09] [02:36:09] 9.957 | 30331 | 29413 | 50 | 25792
[02:36:09] [02:36:09] 9.97 | 31660 | 28162 | 50 | 25917
[02:36:09] [02:36:09] 9.981 | 29956 | 28063 | 59 | 24885
[02:36:09] [02:36:09] 9.993 | 28831 | 30778 | 57 | 24636
[02:36:10] [02:36:10] 10.004 | 30079 | 31988 | 56 | 24300
[02:36:10] [02:36:10] 10.017 | 29368 | 30634 | 51 | 25533
[02:36:10] [02:36:10] 10.029 | 28472 | 29885 | 58 | 24793
[02:36:10] [02:36:10] 10.042 | 28652 | 31763 | 52 | 24296
[02:36:10] [02:36:10] 10.054 | 30558 | 29208 | 51 | 24014
[02:36:10] [02:36:10] 10.067 | 30687 | 28024 | 43 | 24975
[02:36:10] [02:36:10] 10.079 | 29643 | 28424 | 45 | 25727
[02:36:10] [02:36:10] 10.091 | 31154 | 31859 | 42 | 24315
[02:36:10] [02:36:10] 10.103 | 30081 | 30902 | 51 | 24132
[02:36:10] [02:36:10] 10.114 | 28252 | 31393 | 55 | 24159
[02:36:10] [02:36:10] 10.127 | 28655 | 28184 | 53 | 25644
[02:36:10] [02:36:10] 10.139 | 31045 | 29494 | 40 | 25178
[02:36:10] [02:36:10] 10.149 | 29474 | 30506 | 41 | 25542
[02:36:10] [02:36:10] 10.162 | 31002 | 31063 | 56 | 24849
[02:36:10] [02:36:10] 10.175 | 31844 | 28876 | 47 | 25775
[02:36:10] [02:36:10] 10.187 | 30805 | 28114 | 59 | 25503
[02:36:10] [02:36:10] 10.2 | 29417 | 29420 | 48 | 24340
[02:36:10] [02:36:10] 10.213 | 29453 | 28684 | 54 | 25634
[02:36:10] [02:36:10] 10.225 | 31243 | 30404 | 45 | 25850
[02:36:10] [02:36:10] 10.237 | 31278 | 30993 | 60 | 24764
[02:36:10] [02:36:10] 10.25 | 31741 | 30542 | 60 | 25605
[02:36:10] [02:36:10] 10.263 | 31557 | 29056 | 58 | 24675
[02:36:10] [02:36:10] 10.275 | 29752 | 29944 | 58 | 24423
[02:36:10] [02:36:10] 10.287 | 30358 | 30516 | 45 | 25582
[02:36:10] [02:36:10] 10.299 | 31914 | 28934 | 41 | 25417
[02:36:10] [02:36:10] 10.311 | 31315 | 31393 | 54 | 24319
[02:36:10] [02:36:10] 10.325 | 30517 | 28582 | 52 | 24928
[02:36:10] [02:36:10] 10.337 | 28002 | 30746 | 42 | 24857
[02:36:10] [02:36:10] 10.35 | 28169 | 31466 | 52 | 25957
[02:36:10] [02:36:10] 10.363 | 30710 | 28166 | 51 | 25269
[02:36:10] [02:36:10] 10.373 | 29490 | 31606 | 43 | 24747
[02:36:10] [02:36:10] 10.385 | 28400 | 30020 | 52 | 25073
[02:36:10] [02:36:10] 10.397 | 30202 | 30987 | 60 | 25690
[02:36:10] [02:36:10] 10.41 | 29210 | 29408 | 50 | 24420
[02:36:10] [02:36:10] 10.42 | 30635 | 30673 | 59 | 24580
[02:36:10] [02:36:10] 10.434 | 28178 | 29466 | 59 | 25762
[02:36:10] [02:36:10] 10.447 | 28268 | 31411 | 50 | 25421
[02:36:10] [02:36:10] 10.466 | 30500 | 29994 | 45 | 24727
[02:36:10] [02:36:10] 10.48 | 28725 | 31585 | 57 | 25418
[02:36:10] [02:36:10] 10.492 | 28765 | 29919 | 52 | 25403
[02:36:10] [02:36:10] 10.505 | 29181 | 31712 | 55 | 24749
[02:36:10] [02:36:10] 10.516 | 28630 | 30359 | 40 | 25706
[02:36:10] [02:36:10] 10.529 | 30289 | 28320 | 57 | 25507
[02:36:10] [02:36:10] 10.542 | 30078 | 28935 | 53 | 25743
[02:36:10] [02:36:10] 10.552 | 31092 | 31546 | 46 | 25835
[02:36:10] [02:36:10] 10.564 | 31456 | 29806 | 52 | 25757
[02:36:10] [02:36:10] 10.577 | 30082 | 28313 | 50 | 24155
[02:36:10] [02:36:10] 10.589 | 30594 | 29351 | 47 | 25146
[02:36:10] [02:36:10] 10.601 | 30414 | 28994 | 52 | 25284
[02:36:10] [02:36:10] 10.613 | 31072 | 28923 | 48 | 25138
[02:36:10] [02:36:10] 10.625 | 31752 | 30048 | 49 | 25972
[02:36:10] [02:36:10] 10.638 | 30562 | 29475 | 41 | 24866
[02:36:10] [02:36:10] 10.651 | 29604 | 29171 | 42 | 25806
[02:36:10] [02:36:10] 10.663 | 30606 | 29312 | 56 | 24794
[02:36:10] [02:36:10] 10.675 | 31154 | 29905 | 45 | 25923
[02:36:10] [02:36:10] 10.688 | 30424 | 29376 | 50 | 24244
[02:36:10] [02:36:10] 10.701 | 31453 | 28219 | 43 | 25109
[02:36:10] [02:36:10] 10.713 | 28577 | 29094 | 52 | 24627
[02:36:10] [02:36:10] 10.724 | 28872 | 31112 | 50 | 25795
[02:36:10] [02:36:10] 10.734 | 30241 | 29289 | 43 | 25553
[02:36:10] [02:36:10] 10.745 | 28036 | 29487 | 57 | 25276
[02:36:10] [02:36:10] 10.759 | 29613 | 31007 | 51 | 25791
[02:36:10] [02:36:10] 10.773 | 31013 | 31786 | 47 | 24415
[02:36:10] [02:36:10] 10.784 | 31635 | 31433 | 50 | 24176
[02:36:10] [02:36:10] 10.797 | 30619 | 30601 | 41 | 24151
[02:36:10] [02:36:10] 10.809 | 29085 | 29863 | 53 | 24232
[02:36:10] [02:36:10] 10.822 | 28650 | 28885 | 45 | 24271
[02:36:10] [02:36:10] 10.835 | 29216 | 28247 | 59 | 25961
[02:36:10] [02:36:10] 10.847 | 30294 | 29693 | 40 | 24164
[02:36:10] [02:36:10] 10.86 | 29088 | 31329 | 57 | 24652
[02:36:10] [02:36:10] 10.872 | 30111 | 30732 | 47 | 25692
[02:36:10] [02:36:10] 10.885 | 30443 | 31199 | 46 | 25074
[02:36:10] [02:36:10] 10.897 | 29699 | 28550 | 51 | 24591
[02:36:10] [02:36:10] 10.91 | 28571 | 28948 | 45 | 24009
[02:36:10] [02:36:10] 10.922 | 28364 | 29970 | 51 | 24387
[02:36:10] [02:36:10] 10.935 | 29038 | 30384 | 54 | 24973
[02:36:10] [02:36:10] 10.948 | 28709 | 31891 | 42 | 24735
[02:36:10] [02:36:10] 10.96 | 29560 | 28540 | 49 | 25705
[02:36:10] [02:36:10] 10.973 | 30178 | 30781 | 48 | 25058
[02:36:10] [02:36:10] 10.985 | 29082 | 29465 | 42 | 24838
[02:36:10] [02:36:10] 10.998 | 31927 | 29171 | 54 | 24371
[02:36:11] [02:36:11] 11.01 | 29370 | 31031 | 49 | 25977
