timestamped_line
[02:26:52] [02:26:52] 52.613 | 30869 | 31412 | 47 | 25749
[02:26:52] [02:26:52] 52.626 | 31505 | 29782 | 59 | 24576
[02:26:52] [02:26:52] 52.637 | 31285 | 29953 | 54 | 24873
[02:26:52] [02:26:52] 52.649 | 31363 | 28702 | 46 | 25892
[02:26:52] [02:26:52] 52.662 | 31032 | 30801 | 51 | 25407
[02:26:52] [02:26:52] 52.675 | 29942 | 29841 | 44 | 25646
[02:26:52] [02:26:52] 52.687 | 29180 | 28909 | 44 | 24135
[02:26:52] [02:26:52] 52.699 | 29429 | 30167 | 56 | 24986
[02:26:52] [02:26:52] 52.71 | 29818 | 28961 | 55 | 24584
[02:26:52] [02:26:52] 52.722 | 30229 | 28415 | 50 | 24353
[02:26:52] [02:26:52] 52.735 | 31109 | 28962 | 45 | 24455
[02:26:52] [02:26:52] 52.747 | 28912 | 31787 | 40 | 24116
[02:26:52] [02:26:52] 52.762 | 30278 | 28392 | 56 | 25744
[02:26:52] [02:26:52] 52.775 | 31838 | 29506 | 41 | 24365
[02:26:52] [02:26:52] 52.787 | 28960 | 30854 | 41 | 24302
[02:26:52] [02:26:52] 52.798 | 29295 | 31726 | 59 | 25982
[02:26:52] [02:26:52] 52.81 | 30587 | 31125 | 47 | 24284
[02:26:52] [02:26:52] 52.822 | 30152 | 28154 | 42 | 25542
[02:26:52] [02:26:52] 52.835 | 31737 | 28771 | 54 | 24372
[02:26:52] [02:26:52] 52.845 | 28980 | 28873 | 60 | 24279
[02:26:52] [02:26:52] 52.857 | 29619 | 31285 | 41 | 24066
[02:26:52] [02:26:52] 52.869 | 29942 | 31215 | 54 | 24735
[02:26:52] [02:26:52] 52.881 | 28306 | 30554 | 42 | 25569
[02:26:52] [02:26:52] 52.894 | 28206 | 28235 | 59 | 24527
[02:26:52] [02:26:52] 52.906 | 31569 | 30191 | 57 | 24281
[02:26:52] [02:26:52] 52.921 | 30433 | 31300 | 51 | 25576
[02:26:52] [02:26:52] 52.933 | 30206 | 29318 | 49 | 25885
[02:26:52] [02:26:52] 52.944 | 31516 | 31791 | 58 | 24806
[02:26:52] [02:26:52] 52.956 | 29217 | 28774 | 42 | 25567
[02:26:52] [02:26:52] 52.967 | 28028 | 30350 | 55 | 24046
[02:26:52] [02:26:52] 52.98 | 30867 | 28108 | 50 | 24380
[02:26:52] [02:26:52] 52.993 | 28066 | 31254 | 49 | 24505
[02:26:53] [02:26:53] 53.003 | 31309 | 31006 | 60 | 25959
[02:26:53] [02:26:53] 53.014 | 29109 | 28308 | 49 | 24160
[02:26:53] [02:26:53] 53.025 | 29809 | 30079 | 48 | 24631
[02:26:53] [02:26:53] 53.036 | 30867 | 29656 | 55 | 24201
[02:26:53] [02:26:53] 53.049 | 31217 | 29018 | 41 | 25421
[02:26:53] [02:26:53] 53.061 | 29023 | 30432 | 46 | 24212
[02:26:53] [02:26:53] 53.072 | 29845 | 29311 | 41 | 25259
[02:26:53] [02:26:53] 53.084 | 31015 | 31504 | 42 | 24010
[02:26:53] [02:26:53] 53.097 | 30782 | 29667 | 45 | 25306
[02:26:53] [02:26:53] 53.108 | 28945 | 31219 | 57 | 24486
[02:26:53] [02:26:53] 53.12 | 30627 | 31690 | 50 | 24212
[02:26:53] [02:26:53] 53.132 | 31649 | 30062 | 40 | 24357
[02:26:53] [02:26:53] 53.145 | 29677 | 29221 | 50 | 25411
[02:26:53] [02:26:53] 53.156 | 29649 | 29730 | 44 | 24053
[02:26:53] [02:26:53] 53.168 | 28927 | 30103 | 45 | 24372
[02:26:53] [02:26:53] 53.179 | 30959 | 31234 | 58 | 25092
[02:26:53] [02:26:53] 53.191 | 30382 | 29756 | 56 | 25026
[02:26:53] [02:26:53] 53.203 | 31189 | 31299 | 53 | 24087
[02:26:53] [02:26:53] 53.216 | 29917 | 30044 | 43 | 25617
[02:26:53] [02:26:53] 53.228 | 30428 | 29838 | 54 | 25110
[02:26:53] [02:26:53] 53.241 | 28920 | 29907 | 43 | 25901
[02:26:53] [02:26:53] 53.253 | 29227 | 30019 | 57 | 24368
[02:26:53] [02:26:53] 53.265 | 30688 | 31123 | 52 | 25446
[02:26:53] [02:26:53] 53.278 | 30225 | 29706 | 56 | 24647
[02:26:53] [02:26:53] 53.29 | 29559 | 30099 | 50 | 25544
[02:26:53] [02:26:53] 53.302 | 31398 | 29374 | 40 | 25396
[02:26:53] [02:26:53] 53.315 | 30400 | 28999 | 44 | 25038
[02:26:53] [02:26:53] 53.325 | 31789 | 28019 | 41 | 25873
[02:26:53] [02:26:53] 53.337 | 30318 | 28076 | 60 | 25451
[02:26:53] [02:26:53] 53.349 | 31086 | 28561 | 42 | 25808
[02:26:53] [02:26:53] 53.361 | 31796 | 30926 | 58 | 25791
[02:26:53] [02:26:53] 53.374 | 30272 | 29064 | 58 | 25818
[02:26:53] [02:26:53] 53.385 | 28547 | 30170 | 51 | 25572
[02:26:53] [02:26:53] 53.397 | 28852 | 28219 | 46 | 24801
[02:26:53] [02:26:53] 53.41 | 28633 | 31564 | 60 | 24879
[02:26:53] [02:26:53] 53.422 | 28668 | 31342 | 53 | 25106
[02:26:53] [02:26:53] 53.435 | 29941 | 29785 | 42 | 24808
[02:26:53] [02:26:53] 53.447 | 30357 | 30962 | 49 | 24227
[02:26:53] [02:26:53] 53.46 | 29546 | 31913 | 57 | 24620
[02:26:53] [02:26:53] 53.472 | 30344 | 30507 | 59 | 24285
[02:26:53] [02:26:53] 53.484 | 30121 | 30232 | 55 | 24289
[02:26:53] [02:26:53] 53.498 | 29292 | 30600 | 41 | 25728
[02:26:53] [02:26:53] 53.509 | 29141 | 30597 | 57 | 25016
[02:26:53] [02:26:53] 53.521 | 31215 | 29315 | 46 | 25828
[02:26:53] [02:26:53] 53.533 | 28321 | 29797 | 58 | 25276
[02:26:53] [02:26:53] 53.545 | 29779 | 30328 | 48 | 24691
[02:26:53] [02:26:53] 53.556 | 30277 | 30564 | 40 | 24258
[02:26:53] [02:26:53] 53.569 | 30925 | 30416 | 40 | 25374
[02:26:53] [02:26:53] 53.579 | 28092 | 31162 | 53 | 24456
[02:26:53] [02:26:53] 53.591 | 30158 | 31877 | 48 | 25802
[02:26:53] [02:26:53] 53.604 | 29840 | 29970 | 57 | 25226
[02:26:53] [02:26:53] 53.616 | 29307 | 28263 | 51 | 25464
[02:26:53] [02:26:53] 53.629 | 28560 | 28605 | 49 | 24789
[02:26:53] [02:26:53] 53.642 | 31303 | 31286 | 42 | 24691
[02:26:53] [02:26:53] 53.654 | 29753 | 30291 | 46 | 25824
[02:26:53] [02:26:53] 53.666 | 30528 | 31996 | 58 | 24570
[02:26:53] [02:26:53] 53.68 | 28275 | 31885 | 53 | 24159
[02:26:53] [02:26:53] 53.692 | 28225 | 31648 | 43 | 25944
[02:26:53] [02:26:53] 53.705 | 28119 | 30332 | 57 | 25095
[02:26:53] [02:26:53] 53.717 | 29977 | 28678 | 47 | 25406
[02:26:53] [02:26:53] 53.729 | 28928 | 28169 | 60 | 25942
[02:26:53] [02:26:53] 53.741 | 28490 | 30294 | 59 | 25144
[02:26:53] [02:26:53] 53.754 | 30696 | 29204 | 46 | 25900
[02:26:53] [02:26:53] 53.767 | 28091 | 31865 | 40 | 25701
[02:26:53] [02:26:53] 53.779 | 28900 | 31606 | 43 | 25184
[02:26:53] [02:26:53] 53.791 | 29757 | 28227 | 53 | 24581
[02:26:53] [02:26:53] 53.803 | 29484 | 30647 | 59 | 24600
[02:26:53] [02:26:53] 53.815 | 29186 | 28615 | 57 | 25402
[02:26:53] [02:26:53] 53.827 | 30310 | 28684 | 50 | 25197
[02:26:53] [02:26:53] 53.863 | 30323 | 29357 | 42 | 24330
[02:26:53] [02:26:53] 53.876 | 28389 | 31517 | 41 | 24746
[02:26:53] [02:26:53] 53.889 | 30240 | 31492 | 41 | 25786
[02:26:53] [02:26:53] 53.902 | 30205 | 29709 | 56 | 25757
[02:26:53] [02:26:53] 53.914 | 31415 | 30604 | 52 | 24145
[02:26:53] [02:26:53] 53.927 | 31239 | 28072 | 47 | 24114
[02:26:53] [02:26:53] 53.937 | 29471 | 28263 | 45 | 25893
[02:26:53] [02:26:53] 53.949 | 28186 | 28425 | 43 | 24721
[02:26:53] [02:26:53] 53.961 | 28292 | 28985 | 51 | 25673
[02:26:53] [02:26:53] 53.971 | 31033 | 30424 | 40 | 24455
[02:26:53] [02:26:53] 53.983 | 31966 | 30727 | 60 | 24855
[02:26:53] [02:26:53] 53.996 | 29986 | 29878 | 57 | 24481
[02:26:54] [02:26:54] 54.009 | 28471 | 30619 | 46 | 24923
[02:26:54] [02:26:54] 54.021 | 30787 | 29335 | 41 | 24046
[02:26:54] [02:26:54] 54.034 | 31702 | 28547 | 40 | 24307
[02:26:54] [02:26:54] 54.046 | 28793 | 31765 | 53 | 24536
[02:26:54] [02:26:54] 54.059 | 30648 | 29853 | 53 | 24353
[02:26:54] [02:26:54] 54.071 | 30789 | 30772 | 59 | 25277
[02:26:54] [02:26:54] 54.084 | 31124 | 29509 | 57 | 25268
[02:26:54] [02:26:54] 54.096 | 29439 | 28129 | 46 | 25536
[02:26:54] [02:26:54] 54.109 | 28022 | 29992 | 49 | 24084
[02:26:54] [02:26:54] 54.122 | 31753 | 30878 | 56 | 24623
[02:26:54] [02:26:54] 54.134 | 28100 | 30496 | 56 | 24156
[02:26:54] [02:26:54] 54.147 | 29674 | 28829 | 47 | 25958
[02:26:54] [02:26:54] 54.159 | 30123 | 29821 | 57 | 25898
[02:26:54] [02:26:54] 54.172 | 30502 | 30719 | 52 | 25167
[02:26:54] [02:26:54] 54.185 | 30437 | 31396 | 51 | 25932
[02:26:54] [02:26:54] 54.195 | 30067 | 29459 | 51 | 25537
[02:26:54] [02:26:54] 54.207 | 29492 | 31635 | 40 | 25404
[02:26:54] [02:26:54] 54.219 | 30386 | 30703 | 40 | 24992
[02:26:54] [02:26:54] 54.232 | 30353 | 31562 | 45 | 25947
[02:26:54] [02:26:54] 54.245 | 28363 | 30163 | 52 | 25838
[02:26:54] [02:26:54] 54.257 | 30663 | 29577 | 56 | 24284
[02:26:54] [02:26:54] 54.269 | 30196 | 31281 | 57 | 25756
[02:26:54] [02:26:54] 54.282 | 28075 | 29569 | 41 | 25561
[02:26:54] [02:26:54] 54.295 | 28175 | 31194 | 58 | 24668
[02:26:54] [02:26:54] 54.307 | 29276 | 29904 | 55 | 24292
[02:26:54] [02:26:54] 54.318 | 28342 | 28132 | 59 | 24191
[02:26:54] [02:26:54] 54.328 | 31931 | 28949 | 42 | 25918
[02:26:54] [02:26:54] 54.339 | 30271 | 28875 | 51 | 25838
[02:26:54] [02:26:54] 54.351 | 31142 | 30049 | 40 | 24971
[02:26:54] [02:26:54] 54.364 | 31512 | 30849 | 52 | 24130
[02:26:54] [02:26:54] 54.377 | 29414 | 31903 | 55 | 25257
[02:26:54] [02:26:54] 54.389 | 30356 | 30915 | 47 | 24170
[02:26:54] [02:26:54] 54.402 | 29432 | 28152 | 42 | 25178
[02:26:54] [02:26:54] 54.415 | 29442 | 28623 | 57 | 24983
[02:26:54] [02:26:54] 54.426 | 29939 | 29370 | 56 | 24736
[02:26:54] [02:26:54] 54.439 | 29525 | 29476 | 52 | 25092
[02:26:54] [02:26:54] 54.45 | 28378 | 31355 | 46 | 25974
[02:26:54] [02:26:54] 54.461 | 31895 | 30360 | 43 | 24182
[02:26:54] [02:26:54] 54.474 | 30607 | 30695 | 42 | 25537
[02:26:54] [02:26:54] 54.486 | 31432 | 31906 | 54 | 25962
[02:26:54] [02:26:54] 54.499 | 28998 | 28296 | 56 | 24467
[02:26:54] [02:26:54] 54.51 | 29630 | 28407 | 42 | 25813
[02:26:54] [02:26:54] 54.521 | 31847 | 29991 | 47 | 24932
[02:26:54] [02:26:54] 54.533 | 28651 | 31147 | 49 | 25768
[02:26:54] [02:26:54] 54.546 | 29243 | 31760 | 42 | 24826
[02:26:54] [02:26:54] 54.559 | 28193 | 28611 | 53 | 25370
[02:26:54] [02:26:54] 54.571 | 30002 | 28216 | 48 | 24987
[02:26:54] [02:26:54] 54.583 | 28957 | 30461 | 52 | 24325
[02:26:54] [02:26:54] 54.596 | 28347 | 30033 | 46 | 24085
[02:26:54] [02:26:54] 54.608 | 31980 | 29836 | 56 | 24519
[02:26:54] [02:26:54] 54.619 | 28968 | 31663 | 47 | 25185
[02:26:54] [02:26:54] 54.63 | 30086 | 29845 | 60 | 24915
[02:26:54] [02:26:54] 54.643 | 29977 | 29155 | 43 | 25903
[02:26:54] [02:26:54] 54.656 | 29427 | 31429 | 44 | 24673
[02:26:54] [02:26:54] 54.667 | 29244 | 31231 | 60 | 24321
[02:26:54] [02:26:54] 54.679 | 31198 | 28739 | 48 | 24785
[02:26:54] [02:26:54] 54.69 | 29426 | 31737 | 58 | 25363
[02:26:54] [02:26:54] 54.701 | 30488 | 31969 | 48 | 24838
[02:26:54] [02:26:54] 54.711 | 30200 | 30878 | 45 | 24097
[02:26:54] [02:26:54] 54.724 | 28218 | 29679 | 58 | 25006
[02:26:54] [02:26:54] 54.736 | 29242 | 30593 | 55 | 25097
[02:26:54] [02:26:54] 54.748 | 31091 | 28671 | 43 | 25240
[02:26:54] [02:26:54] 54.76 | 31701 | 30323 | 52 | 24176
[02:26:54] [02:26:54] 54.771 | 28673 | 28436 | 58 | 25904
[02:26:54] [02:26:54] 54.784 | 29245 | 29342 | 54 | 24953
[02:26:54] [02:26:54] 54.796 | 31661 | 30398 | 51 | 24463
[02:26:54] [02:26:54] 54.809 | 29992 | 31482 | 43 | 24169
[02:26:54] [02:26:54] 54.82 | 29275 | 31772 | 50 | 24343
[02:26:54] [02:26:54] 54.83 | 28492 | 28471 | 56 | 25536
[02:26:54] [02:26:54] 54.843 | 31680 | 30726 | 50 | 25886
[02:26:54] [02:26:54] 54.856 | 28802 | 30060 | 59 | 25096
[02:26:54] [02:26:54] 54.868 | 30914 | 28763 | 50 | 24848
[02:26:54] [02:26:54] 54.879 | 31293 | 29075 | 54 | 25927
[02:26:54] [02:26:54] 54.892 | 30757 | 29419 | 43 | 25422
[02:26:54] [02:26:54] 54.904 | 29252 | 28660 | 53 | 24252
[02:26:54] [02:26:54] 54.917 | 30763 | 30063 | 56 | 25201
[02:26:54] [02:26:54] 54.927 | 30123 | 28592 | 48 | 25850
[02:26:54] [02:26:54] 54.94 | 28296 | 30854 | 52 | 25884
[02:26:54] [02:26:54] 54.953 | 28619 | 29755 | 47 | 24658
[02:26:54] [02:26:54] 54.963 | 29797 | 28071 | 51 | 24898
[02:26:54] [02:26:54] 54.975 | 28932 | 29383 | 50 | 24313
[02:26:54] [02:26:54] 54.986 | 28361 | 31294 | 51 | 25727
[02:26:54] [02:26:54] 54.997 | 31129 | 31412 | 42 | 24988
[02:26:55] [02:26:55] 55.009 | 31044 | 30520 | 45 | 24094
[02:26:55] [02:26:55] 55.022 | 31719 | 30443 | 42 | 25008
[02:26:55] [02:26:55] 55.034 | 29848 | 31369 | 56 | 24773
[02:26:55] [02:26:55] 55.047 | 30077 | 28367 | 47 | 25584
[02:26:55] [02:26:55] 55.059 | 28985 | 28986 | 56 | 25951
[02:26:55] [02:26:55] 55.072 | 28297 | 28923 | 50 | 24246
[02:26:55] [02:26:55] 55.085 | 29161 | 31505 | 41 | 24956
[02:26:55] [02:26:55] 55.096 | 30352 | 29999 | 57 | 24159
[02:26:55] [02:26:55] 55.108 | 28577 | 28899 | 44 | 24825
[02:26:55] [02:26:55] 55.12 | 28653 | 30117 | 46 | 24443
[02:26:55] [02:26:55] 55.133 | 29082 | 29649 | 40 | 25444
[02:26:55] [02:26:55] 55.145 | 31375 | 31095 | 42 | 25377
[02:26:55] [02:26:55] 55.158 | 29187 | 29191 | 59 | 25942
[02:26:55] [02:26:55] 55.171 | 30808 | 31161 | 42 | 25572
[02:26:55] [02:26:55] 55.183 | 30571 | 28889 | 40 | 25936
[02:26:55] [02:26:55] 55.196 | 29096 | 28306 | 41 | 24513
[02:26:55] [02:26:55] 55.208 | 29291 | 30445 | 45 | 24223
[02:26:55] [02:26:55] 55.219 | 31027 | 31474 | 42 | 25665
[02:26:55] [02:26:55] 55.232 | 29881 | 31779 | 45 | 25186
[02:26:55] [02:26:55] 55.245 | 29821 | 31435 | 57 | 25441
[02:26:55] [02:26:55] 55.257 | 30194 | 28665 | 55 | 24105
[02:26:55] [02:26:55] 55.27 | 31736 | 28522 | 41 | 25818
[02:26:55] [02:26:55] 55.283 | 30877 | 31782 | 50 | 25259
[02:26:55] [02:26:55] 55.295 | 28313 | 29902 | 47 | 25412
[02:26:55] [02:26:55] 55.308 | 30361 | 29311 | 57 | 24334
[02:26:55] [02:26:55] 55.32 | 31652 | 30043 | 45 | 25759
[02:26:55] [02:26:55] 55.331 | 31004 | 31413 | 58 | 24889
[02:26:55] [02:26:55] 55.344 | 30842 | 29783 | 60 | 25232
[02:26:55] [02:26:55] 55.357 | 29110 | 28236 | 55 | 24215
[02:26:55] [02:26:55] 55.369 | 29835 | 29804 | 59 | 25699
[02:26:55] [02:26:55] 55.382 | 29654 | 28288 | 59 | 25183
[02:26:55] [02:26:55] 55.392 | 29579 | 29774 | 47 | 25546
[02:26:55] [02:26:55] 55.405 | 28050 | 31835 | 48 | 24830
[02:26:55] [02:26:55] 55.416 | 31007 | 28041 | 56 | 24775
[02:26:55] [02:26:55] 55.429 | 28119 | 31826 | 45 | 24829
[02:26:55] [02:26:55] 55.442 | 31996 | 30185 | 44 | 24182
[02:26:55] [02:26:55] 55.452 | 29476 | 28867 | 54 | 24976
[02:26:55] [02:26:55] 55.465 | 31768 | 30104 | 51 | 25771
[02:26:55] [02:26:55] 55.476 | 28953 | 30253 | 40 | 25229
[02:26:55] [02:26:55] 55.487 | 31621 | 28742 | 47 | 24582
[02:26:55] [02:26:55] 55.499 | 30968 | 28072 | 44 | 25325
[02:26:55] [02:26:55] 55.512 | 28539 | 29867 | 47 | 25333
[02:26:55] [02:26:55] 55.524 | 29091 | 31695 | 49 | 25835
[02:26:55] [02:26:55] 55.537 | 29250 | 31460 | 52 | 25525
[02:26:55] [02:26:55] 55.548 | 30028 | 28210 | 49 | 25309
[02:26:55] [02:26:55] 55.559 | 30056 | 31369 | 53 | 24354
[02:26:55] [02:26:55] 55.572 | 31634 | 30671 | 53 | 24711
[02:26:55] [02:26:55] 55.584 | 28633 | 29951 | 56 | 24855
[02:26:55] [02:26:55] 55.595 | 29409 | 31101 | 45 | 24291
[02:26:55] [02:26:55] 55.608 | 28542 | 30797 | 41 | 24889
[02:26:55] [02:26:55] 55.621 | 28783 | 29985 | 54 | 24930
[02:26:55] [02:26:55] 55.632 | 29738 | 31025 | 46 | 24578
[02:26:55] [02:26:55] 55.645 | 31498 | 28333 | 57 | 24799
[02:26:55] [02:26:55] 55.657 | 28886 | 29207 | 45 | 24703
[02:26:55] [02:26:55] 55.669 | 29983 | 30134 | 43 | 24439
[02:26:55] [02:26:55] 55.682 | 30179 | 28689 | 56 | 25398
[02:26:55] [02:26:55] 55.694 | 30764 | 29119 | 55 | 25369
[02:26:55] [02:26:55] 55.706 | 31199 | 31190 | 60 | 25906
[02:26:55] [02:26:55] 55.719 | 31576 | 28929 | 48 | 25905
[02:26:55] [02:26:55] 55.731 | 30360 | 29329 | 52 | 24380
[02:26:55] [02:26:55] 55.743 | 28843 | 31044 | 59 | 24227
[02:26:55] [02:26:55] 55.756 | 31497 | 28301 | 47 | 24502
[02:26:55] [02:26:55] 55.768 | 31984 | 30988 | 57 | 24080
[02:26:55] [02:26:55] 55.779 | 29370 | 29524 | 47 | 24188
[02:26:55] [02:26:55] 55.791 | 31997 | 28963 | 43 | 25510
[02:26:55] [02:26:55] 55.804 | 31369 | 31142 | 55 | 24035
[02:26:55] [02:26:55] 55.816 | 31574 | 29216 | 50 | 24315
[02:26:55] [02:26:55] 55.829 | 29105 | 31023 | 41 | 24592
[02:26:55] [02:26:55] 55.841 | 28864 | 30971 | 49 | 25499
[02:26:55] [02:26:55] 55.854 | 29164 | 31313 | 50 | 25086
[02:26:55] [02:26:55] 55.867 | 29834 | 30175 | 55 | 24334
[02:26:55] [02:26:55] 55.879 | 30289 | 30454 | 57 | 24655
[02:26:55] [02:26:55] 55.892 | 29409 | 31282 | 55 | 24602
[02:26:55] [02:26:55] 55.904 | 31942 | 30216 | 60 | 24486
[02:26:55] [02:26:55] 55.917 | 29302 | 31346 | 45 | 24476
[02:26:55] [02:26:55] 55.929 | 29255 | 29333 | 58 | 24928
[02:26:55] [02:26:55] 55.94 | 29292 | 31594 | 40 | 25481
[02:26:55] [02:26:55] 55.953 | 31903 | 30173 | 56 | 24123
[02:26:55] [02:26:55] 55.965 | 30957 | 28880 | 52 | 24070
[02:26:55] [02:26:55] 55.978 | 31558 | 31564 | 50 | 24463
[02:26:55] [02:26:55] 55.99 | 28020 | 30167 | 44 | 25997
[02:26:56] [02:26:56] 56.003 | 29487 | 31389 | 56 | 24250
[02:26:56] [02:26:56] 56.016 | 28137 | 30027 | 48 | 25826
[02:26:56] [02:26:56] 56.028 | 31566 | 29995 | 49 | 25367
[02:26:56] [02:26:56] 56.041 | 30458 | 28599 | 52 | 25915
[02:26:56] [02:26:56] 56.054 | 28156 | 29991 | 48 | 24658
[02:26:56] [02:26:56] 56.066 | 29552 | 29886 | 44 | 25639
[02:26:56] [02:26:56] 56.079 | 28256 | 31691 | 53 | 24875
[02:26:56] [02:26:56] 56.092 | 31926 | 31897 | 60 | 25558
[02:26:56] [02:26:56] 56.105 | 31333 | 28254 | 45 | 25751
[02:26:56] [02:26:56] 56.117 | 28709 | 31861 | 55 | 24465
[02:26:56] [02:26:56] 56.13 | 30931 | 29648 | 54 | 25651
[02:26:56] [02:26:56] 56.141 | 29820 | 29802 | 54 | 25470
[02:26:56] [02:26:56] 56.151 | 29621 | 31350 | 60 | 24127
[02:26:56] [02:26:56] 56.164 | 28794 | 31047 | 54 | 25547
[02:26:56] [02:26:56] 56.177 | 30427 | 29454 | 54 | 24544
[02:26:56] [02:26:56] 56.189 | 31394 | 31483 | 55 | 25237
[02:26:56] [02:26:56] 56.201 | 28665 | 31089 | 44 | 24895
[02:26:56] [02:26:56] 56.212 | 31792 | 31940 | 46 | 25605
[02:26:56] [02:26:56] 56.229 | 29162 | 30165 | 40 | 24020
[02:26:56] [02:26:56] 56.241 | 31557 | 28456 | 48 | 25558
[02:26:56] [02:26:56] 56.252 | 31492 | 31452 | 41 | 24877
[02:26:56] [02:26:56] 56.265 | 30852 | 31045 | 57 | 24515
[02:26:56] [02:26:56] 56.277 | 30296 | 28317 | 55 | 24710
[02:26:56] [02:26:56] 56.29 | 31266 | 30855 | 50 | 24102
[02:26:56] [02:26:56] 56.302 | 28031 | 29813 | 48 | 24129
[02:26:56] [02:26:56] 56.315 | 29321 | 31385 | 46 | 24846
[02:26:56] [02:26:56] 56.327 | 31118 | 29631 | 46 | 24351
[02:26:56] [02:26:56] 56.34 | 28786 | 30285 | 52 | 25549
[02:26:56] [02:26:56] 56.353 | 31628 | 31650 | 60 | 25514
[02:26:56] [02:26:56] 56.365 | 30024 | 31052 | 57 | 25471
[02:26:56] [02:26:56] 56.377 | 28790 | 30802 | 50 | 24326
[02:26:56] [02:26:56] 56.39 | 28014 | 28270 | 57 | 25274
[02:26:56] [02:26:56] 56.403 | 31298 | 29522 | 57 | 24881
[02:26:56] [02:26:56] 56.413 | 31413 | 30871 | 53 | 25154
[02:26:56] [02:26:56] 56.425 | 29164 | 30820 | 44 | 25699
[02:26:56] [02:26:56] 56.438 | 31806 | 31505 | 48 | 24415
[02:26:56] [02:26:56] 56.451 | 28305 | 30183 | 55 | 24954
[02:26:56] [02:26:56] 56.463 | 29152 | 31500 | 58 | 25772
[02:26:56] [02:26:56] 56.476 | 30427 | 28908 | 51 | 24761
[02:26:56] [02:26:56] 56.489 | 29034 | 29035 | 41 | 25940
[02:26:56] [02:26:56] 56.501 | 28309 | 30783 | 40 | 24587
[02:26:56] [02:26:56] 56.513 | 29838 | 28641 | 55 | 24715
[02:26:56] [02:26:56] 56.526 | 30790 | 29190 | 52 | 25917
[02:26:56] [02:26:56] 56.539 | 31941 | 30518 | 54 | 25583
